guid,act,tas,wa,vic,qld,nsw,sa,nt
https://id.biodiversity.org.au/node/apni/2914850,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908052,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2914295,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51268469,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903018,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51263226,0,0,1,0,0,0,1,0
NZOR-6-3395,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2889337,0,1,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912244,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51268780,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908268,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908797,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904454,0,0,1,0,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51297788,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51405116,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2920446,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2888704,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2911465,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2897783,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905812,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904529,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/51337741,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2895574,1,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913811,0,0,1,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2894938,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/6987629,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907634,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2906363,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2909205,0,0,0,0,0,0,0,0
NZOR-6-75526,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2920776,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2896895,0,0,1,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2905285,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902672,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2893910,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/7080900,1,1,0,1,1,1,1,1
https://id.biodiversity.org.au/taxon/apni/51352071,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2917426,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2892612,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/name/apni/51392180,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/4620965,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2904086,1,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2887727,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912896,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903657,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918087,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909310,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2900593,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2917322,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51285976,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897458,0,0,0,0,1,1,0,0
55130027,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2888512,0,1,0,1,0,0,0,0
NZOR-6-85557,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2887302,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2903974,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7016661,0,0,0,1,0,1,0,0
NZOR-6-3693,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909491,1,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2912460,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919378,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2906400,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2908578,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2911875,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2892337,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2892712,0,0,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2889334,0,1,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2895768,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/name/apni/9684504,1,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906371,0,0,1,0,1,0,0,0
NZOR-6-38891,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2895937,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51288046,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903610,0,1,0,1,0,0,0,0
NZOR-6-35983,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904941,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2898161,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/taxon/apni/51291422,0,0,1,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914914,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896594,1,0,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2891153,1,1,1,1,1,1,1,0
NZOR-6-52195,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2899028,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/name/apni/154384,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908893,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890174,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2899309,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2909281,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/ausmoss/10078491,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891059,1,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2919197,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2893745,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2899894,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2894674,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2894177,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906027,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2918347,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2908638,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2906108,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2889057,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909265,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2888891,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2910111,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51270988,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2910110,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/51342928,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908915,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/name/apni/67861,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2917416,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2894210,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2886483,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51286955,0,0,1,0,0,0,0,0
NZOR-6-49761,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912737,0,1,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906605,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2915242,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/8490162,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897849,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2905083,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2890887,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2893882,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2886640,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2889481,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2894196,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2919806,0,0,0,0,1,0,0,0
NZOR-6-5065,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2920904,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891062,1,0,0,0,0,0,0,0
NZOR-6-63972,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912509,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2893973,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2899562,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2896852,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905712,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2920280,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2900324,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899440,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910742,0,0,0,1,0,1,0,0
NZOR-6-76665,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51266582,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906991,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2914116,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7742573,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2908131,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2892506,0,0,0,1,0,0,0,0
NZOR-6-57794,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2892098,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890207,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2900921,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/name/apni/51393048,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2886103,0,1,1,1,1,1,1,1
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2892283,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/9095583,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2905353,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891480,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2904639,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2919726,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886977,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2919076,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/213772,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904698,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2900263,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904939,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2908446,0,1,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2894667,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908530,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2917623,0,0,0,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2909697,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2896958,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2904181,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2890142,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2887881,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51288157,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910292,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896490,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2905388,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/taxon/apni/51287756,1,0,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2916020,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2910767,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2905747,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2899590,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2897041,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2889517,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901830,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2890057,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2887158,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2901830,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903889,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51293911,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2913359,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914704,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2916664,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51269882,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2895624,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51284161,0,0,0,1,1,1,1,0
NZOR-6-11574,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886948,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2890909,0,0,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2904515,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906193,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2909437,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2891431,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2912124,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51267247,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2888488,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910981,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/name/apni/51307411,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2915232,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51270215,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919356,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2917467,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2888733,0,0,1,0,1,0,1,0
https://id.biodiversity.org.au/taxon/apni/51267044,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886612,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2898303,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51285581,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901880,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2915785,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2912657,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919655,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2916565,0,0,0,0,1,0,0,0
NZOR-6-133108,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918954,1,1,1,1,1,0,1,0
https://id.biodiversity.org.au/node/apni/2913798,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2886810,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2896429,1,0,1,1,1,0,1,0
https://id.biodiversity.org.au/node/apni/2913908,1,0,1,1,1,0,0,0
https://id.biodiversity.org.au/node/apni/2890125,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51300836,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51268469,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902548,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2914642,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913953,0,1,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2920945,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/taxon/apni/51404293,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907919,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2891550,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2915224,0,1,0,1,0,1,1,0
NZOR-6-61846,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51300349,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2896118,1,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2895742,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2888160,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2912937,1,0,0,1,1,0,1,0
https://id.biodiversity.org.au/node/apni/2899890,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2908745,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51287978,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2887555,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2897537,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2893162,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2917367,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/4649307,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890994,0,0,1,0,1,0,1,0
https://id.biodiversity.org.au/node/apni/2894258,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2893297,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2909574,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2916946,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2893152,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2888239,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2906069,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2917063,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910907,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51269030,1,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2911622,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2889606,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2904985,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909092,0,0,1,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/7746707,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2889076,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890730,0,1,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2915429,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2910579,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2920921,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/8304326,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906426,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2895730,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897609,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2916377,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2909760,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/7527177,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901571,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2918957,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2894404,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891140,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2886306,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2897251,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2917709,0,0,0,1,0,0,0,0
NZOR-6-20677,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/9260630,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2907539,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51266821,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2913124,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2905906,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899265,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2898143,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2893370,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898876,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2892795,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2900613,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2916164,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51268550,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2921022,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897937,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2905862,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2886354,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2919569,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51284180,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2904868,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908422,1,1,1,1,1,1,1,1
NZOR-6-97061,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907479,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2886987,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2920942,1,0,1,1,0,1,1,0
NZOR-6-130701,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51408441,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2897740,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2902753,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2891087,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904404,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2899317,1,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2912509,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51291716,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2910714,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2893549,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2887128,0,0,1,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2915334,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2908639,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902404,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2887755,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902232,0,0,0,0,1,0,0,1
NZOR-6-34926,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891192,0,0,1,0,0,0,1,0
NZOR-6-133995,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918537,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899356,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2906819,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2909798,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2903038,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909918,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908441,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2895037,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888486,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51267525,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2889171,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51360015,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901228,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2915498,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2920935,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2899463,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2895752,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902685,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2906801,0,0,0,0,1,0,0,0
